 0.134 	 0.05080 	   10.28 
 0.134 	 0.05281 	   10.28 
 0.134 	 0.05489 	   10.28 
 0.134 	 0.05706 	   10.28 
 0.134 	 0.05931 	   10.28 
 0.134 	 0.06165 	   10.28 
 0.134 	 0.06408 	   10.28 
 0.134 	 0.06661 	   10.28 
 0.134 	 0.06924 	   10.28 
 0.134 	 0.07197 	   10.28 
 0.134 	 0.07481 	   10.28 
 0.134 	 0.07776 	   10.28 
 0.134 	 0.08083 	   10.28 
 0.134 	 0.08402 	   10.28 
 0.134 	 0.08733 	   10.28 
 0.134 	 0.09078 	   10.28 
 0.134 	 0.09436 	   10.28 
 0.134 	 0.09808 	   10.27 
 0.134 	 0.10195 	   10.27 
 0.134 	 0.10598 	   10.27 
 0.134 	 0.11016 	   10.27 
 0.134 	 0.11450 	   10.27 
 0.134 	 0.11902 	   10.27 
 0.134 	 0.12372 	   10.27 
 0.134 	 0.12860 	   10.27 
 0.134 	 0.13368 	   10.27 
 0.134 	 0.13895 	   10.27 
 0.134 	 0.14443 	   10.27 
 0.134 	 0.15013 	   10.26 
 0.134 	 0.15605 	   10.26 
 0.134 	 0.16221 	   10.26 
 0.134 	 0.16861 	   10.26 
 0.134 	 0.17527 	   10.26 
 0.134 	 0.18218 	   10.26 
 0.134 	 0.18937 	   10.26 
 0.134 	 0.19684 	   10.26 
 0.134 	 0.20461 	   10.25 
 0.134 	 0.21268 	   10.25 
 0.134 	 0.22107 	   10.25 
 0.134 	 0.22980 	   10.25 
 0.134 	 0.23886 	   10.25 
 0.134 	 0.24829 	   10.24 
 0.134 	 0.25809 	   10.24 
 0.134 	 0.26827 	   10.24 
 0.134 	 0.27885 	   10.24 
 0.134 	 0.28986 	   10.24 
 0.134 	 0.30129 	   10.23 
 0.134 	 0.31318 	   10.23 
 0.134 	 0.32554 	   10.23 
 0.134 	 0.33839 	   10.23 
 0.134 	 0.35174 	   10.22 
 0.134 	 0.36562 	   10.22 
 0.134 	 0.38004 	   10.22 
 0.134 	 0.39504 	   10.22 
 0.134 	 0.41063 	   10.21 
 0.134 	 0.42683 	   10.21 
 0.134 	 0.44367 	   10.21 
 0.134 	 0.46117 	   10.20 
 0.134 	 0.47937 	   10.20 
 0.134 	 0.49829 	   10.20 
 0.134 	 0.51795 	   10.19 
 0.134 	 0.53838 	   10.19 
 0.134 	 0.55963 	   10.18 
 0.134 	 0.58171 	   10.18 
 0.134 	 0.60466 	   10.17 
 0.134 	 0.62852 	   10.17 
 0.134 	 0.65332 	   10.17 
 0.134 	 0.67910 	   10.16 
 0.134 	 0.70589 	   10.15 
 0.134 	 0.73375 	   10.15 
 0.134 	 0.76270 	   10.14 
 0.134 	 0.79279 	   10.14 
 0.134 	 0.82407 	   10.13 
 0.134 	 0.85659 	   10.13 
 0.134 	 0.89039 	   10.12 
 0.134 	 0.92552 	   10.11 
 0.134 	 0.96204 	   10.11 
 0.134 	 1.00000 	   10.10 
 0.142 	 0.01000 	   10.29 
 0.142 	 0.01039 	   10.29 
 0.142 	 0.01080 	   10.29 
 0.142 	 0.01123 	   10.29 
 0.142 	 0.01167 	   10.29 
 0.142 	 0.01213 	   10.29 
 0.142 	 0.01261 	   10.29 
 0.142 	 0.01311 	   10.29 
 0.142 	 0.01363 	   10.29 
 0.142 	 0.01417 	   10.29 
 0.142 	 0.01473 	   10.29 
 0.142 	 0.01531 	   10.29 
 0.142 	 0.01591 	   10.29 
 0.142 	 0.01654 	   10.29 
 0.142 	 0.01719 	   10.29 
 0.142 	 0.01787 	   10.29 
