# Enu/GeV nus/cm^2/POT/GeV
2.050000000000000266e+00 1.053236266956499292e-11 4.044373284627901918e-10 0.000000000000000000e+00 1.426238798862519527e-12 2.081384503524719357e-11 0.000000000000000000e+00
2.075000000000000178e+00 1.007210196402545533e-11 3.793634244501044704e-10 0.000000000000000000e+00 1.553419174791999404e-12 2.062317585633496778e-11 0.000000000000000000e+00
2.100000000000000089e+00 9.760514252181423918e-12 3.545840774786563588e-10 0.000000000000000000e+00 1.364238061296006451e-12 1.713622020648189792e-11 0.000000000000000000e+00
2.125000000000000000e+00 9.594144726324905903e-12 3.328507266493470805e-10 0.000000000000000000e+00 1.182762997577100760e-12 1.301846824511495904e-11 0.000000000000000000e+00
2.149999999999999911e+00 9.441083588834829641e-12 3.117545519166153089e-10 0.000000000000000000e+00 1.022002180810865579e-12 1.291412640832934159e-11 0.000000000000000000e+00
2.175000000000000266e+00 9.246621853101770880e-12 2.942122447080080174e-10 0.000000000000000000e+00 8.972039143755213618e-13 1.274220406118263883e-11 0.000000000000000000e+00
2.200000000000000178e+00 8.693723703740433538e-12 2.764565519220693186e-10 0.000000000000000000e+00 7.843277606520497057e-13 1.054355570066648856e-11 0.000000000000000000e+00
2.225000000000000089e+00 7.974534635084321005e-12 2.580498077319703680e-10 0.000000000000000000e+00 8.074554520257523686e-13 8.551558242671940881e-12 0.000000000000000000e+00
2.250000000000000000e+00 7.255345566428208473e-12 2.411066637360497119e-10 0.000000000000000000e+00 8.319045972865200803e-13 8.898172653636049849e-12 0.000000000000000000e+00
2.274999999999999911e+00 6.690423213923622987e-12 2.269840119547669112e-10 0.000000000000000000e+00 9.780109241670207612e-13 9.244787064600158818e-12 0.000000000000000000e+00
2.300000000000000266e+00 6.924696126816774941e-12 2.149603321176702786e-10 0.000000000000000000e+00 1.149807799255768747e-12 8.518901302785670384e-12 0.000000000000000000e+00
2.325000000000000178e+00 6.972154664245378354e-12 2.056469034089293869e-10 0.000000000000000000e+00 1.156023453389383594e-12 7.502011580167098766e-12 0.000000000000000000e+00
2.350000000000000089e+00 6.662449788055973241e-12 1.974133224496847830e-10 0.000000000000000000e+00 1.095546251921210951e-12 6.348910750348494952e-12 0.000000000000000000e+00
2.375000000000000000e+00 6.352744911866568128e-12 1.901323493866901593e-10 0.000000000000000000e+00 9.472154917549192240e-13 5.277996184833150063e-12 0.000000000000000000e+00
2.400000000000000355e+00 5.982341620228990512e-12 1.830656593903760793e-10 0.000000000000000000e+00 7.403385308190230622e-13 5.460137107932124628e-12 0.000000000000000000e+00
2.425000000000000266e+00 5.124615311525091462e-12 1.761268955522069725e-10 0.000000000000000000e+00 6.850616310749574385e-13 5.593813216868797025e-12 0.000000000000000000e+00
2.450000000000000178e+00 4.765825755149182420e-12 1.702394415630175165e-10 0.000000000000000000e+00 6.460798296126287063e-13 5.221218475561014015e-12 0.000000000000000000e+00
2.475000000000000089e+00 4.917220207455168469e-12 1.647587112841028787e-10 0.000000000000000000e+00 5.867265358359153491e-13 4.848623734253231812e-12 0.000000000000000000e+00
2.500000000000000000e+00 5.200540164360645111e-12 1.546777404371515541e-10 0.000000000000000000e+00 5.239110242491106654e-13 3.857360129531913060e-12 0.000000000000000000e+00
2.525000000000000355e+00 5.572652422522524065e-12 1.435589988994269257e-10 0.000000000000000000e+00 5.010790470315864174e-13 3.014401348769548373e-12 0.000000000000000000e+00
2.550000000000000266e+00 5.827993666821879541e-12 1.424532751131829877e-10 0.000000000000000000e+00 4.782470698140626743e-13 3.350505158479355410e-12 0.000000000000000000e+00
2.575000000000000178e+00 5.675746745600729240e-12 1.423136421789443630e-10 0.000000000000000000e+00 4.561891520838720440e-13 3.686608968189162447e-12 0.000000000000000000e+00
2.600000000000000089e+00 5.490051180416615223e-12 1.394454656136991064e-10 0.000000000000000000e+00 4.343856378327458070e-13 3.277848930768642076e-12 0.000000000000000000e+00
