664.104	769.761	51023.5	36789.6
1206.46	1404.22	51423.3	38769.8
645.46	718.469	53385.8	36268.9
689.123	980.366	52257.1	37196.4
990.463	977.727	51755.8	39179.5
1060.76	1081.35	50809.3	33694.3
836.989	957.296	52479.3	38075.7
824.054	1183.11	53219	38586.8
455.302	462.419	52658.5	28805.8
1952.18	1199.89	52638.1	26397
832.962	888.702	53460.3	38302.7
342.874	507.645	53774	35554.7
593.796	631.045	50340.3	36014.1
1390.45	1425.12	50924.3	36498.5
1011.27	1202.73	51567.6	34968.2
173.072	212.207	51233.6	34227.7
155.65	157.053	52978.7	35321.6
849.638	528.615	53681.8	30732.7
204.799	246.495	53683.3	35836
1092.21	1140.9	53393.8	37864.9
221.979	275.063	54024.2	35648
544.025	606.327	53993.7	35815.4
330.087	333.839	52980.6	35449.7
950.01	1334.72	52906.7	41750.6
593.284	932.994	49199.8	29971.1
284.775	509.356	53354.5	35587.7
997.113	971.203	51047.9	37302.1
1152.79	1244.79	51724.2	41742.3
1642.01	1573.54	49473.9	39819.2
918.585	1317.89	50936.3	37865
1053.25	1121.77	53644.6	39727.1
525.46	614.968	52445.1	36653.7
963.334	1280.98	52151.7	38018.5
395.092	469.102	52994.2	29234.6
1004.33	1453.99	51631.3	41686
534.842	491.455	50958.8	35937.1
427.383	435.859	54130	29767.2
899.655	867.258	52922.9	38886.9
342.128	683.265	52119.3	36409.7
1209.6	1252.59	49670.6	35675.2
1423.57	1506.65	53690.5	28073.6
1048.05	1161.69	53700	43535.7
625.576	697.952	49594	36717.3
976.042	953.771	51149	28133
242.812	390.324	52966.6	29971.1
886.197	941.805	50508.1	38358.2
1363.56	1469.68	49119.8	41617.2
590.54	833.358	50773.6	40336.1
1665.8	1679.27	52856.3	34968.2
602.001	669.434	52418.6	25941.2
970.854	872.258	49255.5	32993
785.769	891.54	53718.6	29971.1
823.798	834.486	53704.6	38385.6
720.695	814.607	50055.8	36140.1
820.068	918.564	52253.1	38507.5
1551.05	1676.81	49129.2	26210.7
752.975	684.412	51348.3	36911.3
349.578	1017.41	51111.9	30197.4
704.69	951.233	52505.6	38530.4
1447.95	1499.32	49632.7	40544.1
710.327	717.624	51240.2	26058.2
659.443	648.326	51515.1	35387.1
1138.99	1305.09	49331.6	38526.4
805.977	891.086	50540.1	38375.1
1051.47	980.634	50532.5	30384.3
880.145	986.91	50205.1	37458.4
699.961	782.669	51935.4	36271.8
1350.87	1367.63	52262.5	37685.1
835.488	980.062	53975	36136.5
183.272	330.733	53518.2	35615.6
666.31	615.379	53409.8	31486.2
1381.41	1457.57	51647.3	41750.6
864.655	947.378	52146.4	37329.1
754.495	783.706	50704.1	37636.9
1453.29	1487.15	50587.3	24769.7
962.116	1006.62	51256.5	38165.4
370.954	374.916	52563	33159.1
1135.01	1560.41	52407.1	43606.1
910.219	918.117	51152.4	38600.6
1086.31	1201.87	52666.4	37046.3
813.808	840.538	52976.9	25911
512.513	610.92	53069.2	26971.2
383.821	352.953	52694.3	35461.4
932.107	956.982	51961.3	28899.6
928.14	957.667	50242.2	23420.5
1667.84	1777.99	51318.8	39777.3
697.452	813.298	52017.3	38930.1
764.593	786.517	52761.5	37624.1
1549.38	1760.5	53634.2	40981.2
348.056	365.142	52957.5	33306.3
424.622	437.596	50891.1	35544.3
1051.07	1125.66	51175.4	38540.2
522.919	586.012	53098.2	37868.3
1112.95	1402.32	49810.4	41253.6
751.079	849.309	49787	38057.3
1190.8	1194.9	49482.7	40803.8
635.277	628.3	51151.1	35632.9
516.203	907.262	49811.5	38145.5
355.524	371.76	53740	29971.1
522.737	585.691	51758.8	36308.5
886.983	872.984	49015.7	37925.7
694.629	720.743	50538.5	37920.8
256.239	848.239	51143	23358.6
667.811	1075.56	52092.5	37676.1
316.206	297.989	52349.3	35648.3
810.872	842.415	51876.7	35493.7
1747.73	1811.82	53178.8	44345.3
912.624	910.599	53277.4	35339
374.369	382.998	52710.3	33116.7
1268.91	1299.75	51236.3	41648.5
1185.03	1308.8	50168.2	42808.2
437.52	331.288	50699.5	35205.8
872.016	893.515	49064.1	37876.3
1032.98	1056.58	50784.6	36716.4
1056.4	950.682	52733.1	21134.8
745.902	726.976	50025	28213.3
519.297	516.606	52072.1	27469.8
334.787	323.261	51833	30359.6
920.635	939.006	51205.3	33904.6
1471.1	1489.91	49337.7	35655.8
478.048	608.354	51694.4	35727.3
1140.15	1146.66	50270.8	39518
1068.47	1026.77	51160.6	37204.9
1624.8	1740.71	52155	40012.1
903	985.377	51563	39304.4
1251.75	1261.45	50590.7	40279.9
1055	1094.21	50171.7	37662.5
1463.6	1437.71	49846.2	21900.1
1118.65	1094.85	52129.8	29800.5
356.926	423.26	50860.3	35460.1
626.752	618.171	53293.1	36850.8
413.038	529.499	54393.3	36075.4
870.257	809.761	52654.8	33208.4
690.772	711.998	53840.7	33188.9
396.745	671.7	48997.7	38227.7
232.4	463.031	51915.2	35396
739.904	780.573	52011.4	37782.6
935.629	939.43	53385	37014.2
367.989	367.206	51056.7	33753.5
607.292	703.157	52450.2	35760.8
961.452	938.789	51376.2	34174.8
292.982	271.094	53335.6	28612.5
454.257	467.13	49324.3	33752.6
1312.27	1485.21	50372.5	40492.2
717.441	983.621	52141.3	38214.6
220.006	636.114	52000.2	35620.6
293.565	348.317	53808.4	35282
787.644	877.27	54090.1	29971.1
734.252	734.786	53472.8	34211.1
570.369	639.817	51837.2	26539.7
490.907	856.997	51808.3	38103.5
528.027	687.209	49963.4	36569.5
1679.81	1783.6	51510.8	38917
984.668	1615.48	53312.9	29971.1
374.854	375.244	53107.5	35372.7
1079.16	1170.61	51083	37590.2
1264.43	1244.23	53585.7	41846.8
689.188	720.72	53499.8	36540.3
833.081	924.022	53760.4	36729
510.63	553.003	51448.9	29749.9
395.067	488.085	52496.1	28684.4
876.737	870.421	53282.3	37181.8
700.305	754.843	52544.8	36094.4
816.429	735.078	53506.2	36591.4
720.507	775.418	52539.5	25581.2
656.514	783.976	52915.5	37455.1
317.531	314.899	52723.7	33148.7
813.392	1048.41	49262.3	38189.2
705.314	802.692	53285.5	36923.9
245.8	235.64	52481.6	33713.4
638.358	798.454	49428.3	36104.3
1565.88	1355.14	50332.6	26227.2
441.539	508.973	52770	35587.5
949.209	1113.77	50634.2	37926.5
785.049	870.491	53578.7	29971.1
