# the oscillation parameters of (dm2, sin^2_theta14, and sin^2_theta_24) are divided into 80x60x60 grids 
# column 1-3: index for the dm2, sin^2_theta14, and sin^2_theta_24
# column 4-6: values of the dm2 (eV^2), sin^2_theta14, and sin^2_theta_24
# column 7: delta_Chi2 = Chi2_gridpoint - Chi2_globalmin
 3 22 51   0.0133 0.002712 0.232631       2.53470110
 3 22 52   0.0133 0.002712 0.271227       2.53546595
 3 22 53   0.0133 0.002712 0.316228       2.53636839
 3 22 54   0.0133 0.002712 0.368695       2.53732823
 3 22 55   0.0133 0.002712 0.429866       2.53831695
 3 22 56   0.0133 0.002712 0.501187       2.53919599
 3 22 57   0.0133 0.002712 0.584341       2.53972710
 3 22 58   0.0133 0.002712 0.681292       2.54019196
 3 22 59   0.0133 0.002712 0.794328       2.54029847
 3 22 60   0.0133 0.002712 0.926119       2.53952870
 3 23  1   0.0133 0.003162 0.000108       2.52955510
 3 23  2   0.0133 0.003162 0.000126       2.52955559
 3 23  3   0.0133 0.003162 0.000147       2.52955615
 3 23  4   0.0133 0.003162 0.000171       2.52955680
 3 23  5   0.0133 0.003162 0.000200       2.52955757
 3 23  6   0.0133 0.003162 0.000233       2.52955846
 3 23  7   0.0133 0.003162 0.000271       2.52955950
 3 23  8   0.0133 0.003162 0.000316       2.52956071
 3 23  9   0.0133 0.003162 0.000369       2.52956212
 3 23 10   0.0133 0.003162 0.000430       2.52956377
 3 23 11   0.0133 0.003162 0.000501       2.52956569
 3 23 12   0.0133 0.003162 0.000584       2.52956793
 3 23 13   0.0133 0.003162 0.000681       2.52957054
 3 23 14   0.0133 0.003162 0.000794       2.52957358
 3 23 15   0.0133 0.003162 0.000926       2.52957712
 3 23 16   0.0133 0.003162 0.001080       2.52958125
 3 23 17   0.0133 0.003162 0.001259       2.52958607
 3 23 18   0.0133 0.003162 0.001468       2.52959169
 3 23 19   0.0133 0.003162 0.001711       2.52959823
 3 23 20   0.0133 0.003162 0.001995       2.52960586
 3 23 21   0.0133 0.003162 0.002326       2.52961474
 3 23 22   0.0133 0.003162 0.002712       2.52962510
 3 23 23   0.0133 0.003162 0.003162       2.52963717
 3 23 24   0.0133 0.003162 0.003687       2.52965123
 3 23 25   0.0133 0.003162 0.004299       2.52966760
 3 23 26   0.0133 0.003162 0.005012       2.52968668
 3 23 27   0.0133 0.003162 0.005843       2.52970889
 3 23 28   0.0133 0.003162 0.006813       2.52973476
 3 23 29   0.0133 0.003162 0.007943       2.52976486
 3 23 30   0.0133 0.003162 0.009261       2.52979990
 3 23 31   0.0133 0.003162 0.010798       2.52984967
 3 23 32   0.0133 0.003162 0.012589       2.52989768
 3 23 33   0.0133 0.003162 0.014678       2.52995348
 3 23 34   0.0133 0.003162 0.017113       2.53001806
 3 23 35   0.0133 0.003162 0.019953       2.53009335
 3 23 36   0.0133 0.003162 0.023263       2.53021984
 3 23 37   0.0133 0.003162 0.027123       2.53032953
 3 23 38   0.0133 0.003162 0.031623       2.53045664
 3 23 39   0.0133 0.003162 0.036869       2.53060395
 3 23 40   0.0133 0.003162 0.042987       2.53077413
 3 23 41   0.0133 0.003162 0.050119       2.53101855
 3 23 42   0.0133 0.003162 0.058434       2.53125090
 3 23 43   0.0133 0.003162 0.068129       2.53151371
 3 23 44   0.0133 0.003162 0.079433       2.53181794
 3 23 45   0.0133 0.003162 0.092612       2.53216750
 3 23 46   0.0133 0.003162 0.107978       2.53235966
 3 23 47   0.0133 0.003162 0.125893       2.53277712
 3 23 48   0.0133 0.003162 0.146780       2.53324112
 3 23 49   0.0133 0.003162 0.171133       2.53370674
 3 23 50   0.0133 0.003162 0.199526       2.53430658
 3 23 51   0.0133 0.003162 0.232631       2.53506303
 3 23 52   0.0133 0.003162 0.271227       2.53597679
 3 23 53   0.0133 0.003162 0.316228       2.53697772
 3 23 54   0.0133 0.003162 0.368695       2.53805229
 3 23 55   0.0133 0.003162 0.429866       2.53908320
 3 23 56   0.0133 0.003162 0.501187       2.53986144
 3 23 57   0.0133 0.003162 0.584341       2.54070962
 3 23 58   0.0133 0.003162 0.681292       2.54139224
 3 23 59   0.0133 0.003162 0.794328       2.54147012
 3 23 60   0.0133 0.003162 0.926119       2.54084776
 3 24  1   0.0133 0.003687 0.000108       2.52954989
 3 24  2   0.0133 0.003687 0.000126       2.52955039
 3 24  3   0.0133 0.003687 0.000147       2.52955097
 3 24  4   0.0133 0.003687 0.000171       2.52955165
 3 24  5   0.0133 0.003687 0.000200       2.52955245
 3 24  6   0.0133 0.003687 0.000233       2.52955337
 3 24  7   0.0133 0.003687 0.000271       2.52955445
 3 24  8   0.0133 0.003687 0.000316       2.52955571
 3 24  9   0.0133 0.003687 0.000369       2.52955718
 3 24 10   0.0133 0.003687 0.000430       2.52955889
 3 24 11   0.0133 0.003687 0.000501       2.52956088
 3 24 12   0.0133 0.003687 0.000584       2.52956321
 3 24 13   0.0133 0.003687 0.000681       2.52956592
 3 24 14   0.0133 0.003687 0.000794       2.52956908
 3 24 15   0.0133 0.003687 0.000926       2.52957276
 3 24 16   0.0133 0.003687 0.001080       2.52957705
 3 24 17   0.0133 0.003687 0.001259       2.52958206
 3 24 18   0.0133 0.003687 0.001468       2.52958789
 3 24 19   0.0133 0.003687 0.001711       2.52959469
 3 24 20   0.0133 0.003687 0.001995       2.52960261
 3 24 21   0.0133 0.003687 0.002326       2.52961184
 3 24 22   0.0133 0.003687 0.002712       2.52962260
 3 24 23   0.0133 0.003687 0.003162       2.52963514
 3 24 24   0.0133 0.003687 0.003687       2.52964975
 3 24 25   0.0133 0.003687 0.004299       2.52966676
 3 24 26   0.0133 0.003687 0.005012       2.52968658
 3 24 27   0.0133 0.003687 0.005843       2.52970966
 3 24 28   0.0133 0.003687 0.006813       2.52973654
 3 24 29   0.0133 0.003687 0.007943       2.52976783
 3 24 30   0.0133 0.003687 0.009261       2.52981324
 3 24 31   0.0133 0.003687 0.010798       2.52985622
 3 24 32   0.0133 0.003687 0.012589       2.52990620
 3 24 33   0.0133 0.003687 0.014678       2.52996404
 3 24 34   0.0133 0.003687 0.017113       2.53003155
 3 24 35   0.0133 0.003687 0.019953       2.53014906
 3 24 36   0.0133 0.003687 0.023263       2.53024845
 3 24 37   0.0133 0.003687 0.027123       2.53036377
 3 24 38   0.0133 0.003687 0.031623       2.53049760
 3 24 39   0.0133 0.003687 0.036869       2.53065245
 3 24 40   0.0133 0.003687 0.042987       2.53087948
 3 24 41   0.0133 0.003687 0.050119       2.53109226
 3 24 42   0.0133 0.003687 0.058434       2.53133321
 3 24 43   0.0133 0.003687 0.068129       2.53161324
 3 24 44   0.0133 0.003687 0.079433       2.53193634
 3 24 45   0.0133 0.003687 0.092612       2.53210012
 3 24 46   0.0133 0.003687 0.107978       2.53248763
 3 24 47   0.0133 0.003687 0.125893       2.53292110
 3 24 48   0.0133 0.003687 0.146780       2.53335712
 3 24 49   0.0133 0.003687 0.171133       2.53393058
 3 24 50   0.0133 0.003687 0.199526       2.53466662
 3 24 51   0.0133 0.003687 0.232631       2.53557238
 3 24 52   0.0133 0.003687 0.271227       2.53658445
 3 24 53   0.0133 0.003687 0.316228       2.53769992
 3 24 54   0.0133 0.003687 0.368695       2.53881665
 3 24 55   0.0133 0.003687 0.429866       2.53974644
 3 24 56   0.0133 0.003687 0.501187       2.54084282
 3 24 57   0.0133 0.003687 0.584341       2.54190681
 3 24 58   0.0133 0.003687 0.681292       2.54256124
 3 24 59   0.0133 0.003687 0.794328       2.54278281
 3 24 60   0.0133 0.003687 0.926119       2.54241496
 3 25  1   0.0133 0.004299 0.000108       2.52954381
 3 25  2   0.0133 0.004299 0.000126       2.52954433
 3 25  3   0.0133 0.004299 0.000147       2.52954494
 3 25  4   0.0133 0.004299 0.000171       2.52954565
 3 25  5   0.0133 0.004299 0.000200       2.52954648
 3 25  6   0.0133 0.004299 0.000233       2.52954745
 3 25  7   0.0133 0.004299 0.000271       2.52954858
 3 25  8   0.0133 0.004299 0.000316       2.52954989
 3 25  9   0.0133 0.004299 0.000369       2.52955142
 3 25 10   0.0133 0.004299 0.000430       2.52955320
 3 25 11   0.0133 0.004299 0.000501       2.52955529
 3 25 12   0.0133 0.004299 0.000584       2.52955771
 3 25 13   0.0133 0.004299 0.000681       2.52956054
 3 25 14   0.0133 0.004299 0.000794       2.52956384
 3 25 15   0.0133 0.004299 0.000926       2.52956768
 3 25 16   0.0133 0.004299 0.001080       2.52957216
 3 25 17   0.0133 0.004299 0.001259       2.52957738
 3 25 18   0.0133 0.004299 0.001468       2.52958347
 3 25 19   0.0133 0.004299 0.001711       2.52959056
 3 25 20   0.0133 0.004299 0.001995       2.52959883
 3 25 21   0.0133 0.004299 0.002326       2.52960846
 3 25 22   0.0133 0.004299 0.002712       2.52961969
 3 25 23   0.0133 0.004299 0.003162       2.52963278
 3 25 24   0.0133 0.004299 0.003687       2.52964802
 3 25 25   0.0133 0.004299 0.004299       2.52966578
 3 25 26   0.0133 0.004299 0.005012       2.52968647
 3 25 27   0.0133 0.004299 0.005843       2.52971056
 3 25 28   0.0133 0.004299 0.006813       2.52973861
 3 25 29   0.0133 0.004299 0.007943       2.52978028
 3 25 30   0.0133 0.004299 0.009261       2.52981890
 3 25 31   0.0133 0.004299 0.010798       2.52986384
 3 25 32   0.0133 0.004299 0.012589       2.52991585
 3 25 33   0.0133 0.004299 0.014678       2.52997663
 3 25 34   0.0133 0.004299 0.017113       2.53008633
 3 25 35   0.0133 0.004299 0.019953       2.53017676
 3 25 36   0.0133 0.004299 0.023263       2.53028178
 3 25 37   0.0133 0.004299 0.027123       2.53040380
 3 25 38   0.0133 0.004299 0.031623       2.53054516
 3 25 39   0.0133 0.004299 0.036869       2.53075681
 3 25 40   0.0133 0.004299 0.042987       2.53095221
 3 25 41   0.0133 0.004299 0.050119       2.53117358
 3 25 42   0.0133 0.004299 0.058434       2.53143173
 3 25 43   0.0133 0.004299 0.068129       2.53173059
 3 25 44   0.0133 0.004299 0.079433       2.53186801
 3 25 45   0.0133 0.004299 0.092612       2.53222702
 3 25 46   0.0133 0.004299 0.107978       2.53263050
 3 25 47   0.0133 0.004299 0.125893       2.53303594
 3 25 48   0.0133 0.004299 0.146780       2.53357972
 3 25 49   0.0133 0.004299 0.171133       2.53428846
 3 25 50   0.0133 0.004299 0.199526       2.53517430
 3 25 51   0.0133 0.004299 0.232631       2.53617818
 3 25 52   0.0133 0.004299 0.271227       2.53730461
 3 25 53   0.0133 0.004299 0.316228       2.53846222
 3 25 54   0.0133 0.004299 0.368695       2.53947751
 3 25 55   0.0133 0.004299 0.429866       2.54072504
 3 25 56   0.0133 0.004299 0.501187       2.54203524
 3 25 57   0.0133 0.004299 0.584341       2.54307306
 3 25 58   0.0133 0.004299 0.681292       2.54386989
 3 25 59   0.0133 0.004299 0.794328       2.54434796
 3 25 60   0.0133 0.004299 0.926119       2.54426416
 3 26  1   0.0133 0.005012 0.000108       2.52953674
 3 26  2   0.0133 0.005012 0.000126       2.52953729
 3 26  3   0.0133 0.005012 0.000147       2.52953792
 3 26  4   0.0133 0.005012 0.000171       2.52953867
 3 26  5   0.0133 0.005012 0.000200       2.52953954
 3 26  6   0.0133 0.005012 0.000233       2.52954055
 3 26  7   0.0133 0.005012 0.000271       2.52954173
 3 26  8   0.0133 0.005012 0.000316       2.52954311
 3 26  9   0.0133 0.005012 0.000369       2.52954472
 3 26 10   0.0133 0.005012 0.000430       2.52954659
 3 26 11   0.0133 0.005012 0.000501       2.52954877
 3 26 12   0.0133 0.005012 0.000584       2.52955131
 3 26 13   0.0133 0.005012 0.000681       2.52955428
 3 26 14   0.0133 0.005012 0.000794       2.52955773
 3 26 15   0.0133 0.005012 0.000926       2.52956176
 3 26 16   0.0133 0.005012 0.001080       2.52956646
 3 26 17   0.0133 0.005012 0.001259       2.52957194
 3 26 18   0.0133 0.005012 0.001468       2.52957832
 3 26 19   0.0133 0.005012 0.001711       2.52958576
 3 26 20   0.0133 0.005012 0.001995       2.52959443
 3 26 21   0.0133 0.005012 0.002326       2.52960453
 3 26 22   0.0133 0.005012 0.002712       2.52961630
 3 26 23   0.0133 0.005012 0.003162       2.52963003
 3 26 24   0.0133 0.005012 0.003687       2.52964601
 3 26 25   0.0133 0.005012 0.004299       2.52966464
 3 26 26   0.0133 0.005012 0.005012       2.52968633
 3 26 27   0.0133 0.005012 0.005843       2.52971160
 3 26 28   0.0133 0.005012 0.006813       2.52975003
 3 26 29   0.0133 0.005012 0.007943       2.52978490
 3 26 30   0.0133 0.005012 0.009261       2.52982549
 3 26 31   0.0133 0.005012 0.010798       2.52987246
 3 26 32   0.0133 0.005012 0.012589       2.52992740
 3 26 33   0.0133 0.005012 0.014678       2.53003031
 3 26 34   0.0133 0.005012 0.017113       2.53011296
 3 26 35   0.0133 0.005012 0.019953       2.53020900
 3 26 36   0.0133 0.005012 0.023263       2.53032072
 3 26 37   0.0133 0.005012 0.027123       2.53045026
 3 26 38   0.0133 0.005012 0.031623       2.53064855
 3 26 39   0.0133 0.005012 0.036869       2.53082841
 3 26 40   0.0133 0.005012 0.042987       2.53103238
 3 26 41   0.0133 0.005012 0.050119       2.53127092
 3 26 42   0.0133 0.005012 0.058434       2.53154787
 3 26 43   0.0133 0.005012 0.068129       2.53166118
 3 26 44   0.0133 0.005012 0.079433       2.53199367
 3 26 45   0.0133 0.005012 0.092612       2.53236861
 3 26 46   0.0133 0.005012 0.107978       2.53274401
 3 26 47   0.0133 0.005012 0.125893       2.53325714
 3 26 48   0.0133 0.005012 0.146780       2.53393514
 3 26 49   0.0133 0.005012 0.171133       2.53479426
 3 26 50   0.0133 0.005012 0.199526       2.53577802
 3 26 51   0.0133 0.005012 0.232631       2.53689605
 3 26 52   0.0133 0.005012 0.271227       2.53806464
 3 26 53   0.0133 0.005012 0.316228       2.53912047
 3 26 54   0.0133 0.005012 0.368695       2.54045307
 3 26 55   0.0133 0.005012 0.429866       2.54191385
 3 26 56   0.0133 0.005012 0.501187       2.54319860
 3 26 57   0.0133 0.005012 0.584341       2.54437738
 3 26 58   0.0133 0.005012 0.681292       2.54543002
 3 26 59   0.0133 0.005012 0.794328       2.54619130
 3 26 60   0.0133 0.005012 0.926119       2.54649633
 3 27  1   0.0133 0.005843 0.000108       2.52952850
 3 27  2   0.0133 0.005843 0.000126       2.52952908
 3 27  3   0.0133 0.005843 0.000147       2.52952975
 3 27  4   0.0133 0.005843 0.000171       2.52953054
 3 27  5   0.0133 0.005843 0.000200       2.52953146
 3 27  6   0.0133 0.005843 0.000233       2.52953252
 3 27  7   0.0133 0.005843 0.000271       2.52953377
 3 27  8   0.0133 0.005843 0.000316       2.52953522
 3 27  9   0.0133 0.005843 0.000369       2.52953691
 3 27 10   0.0133 0.005843 0.000430       2.52953888
 3 27 11   0.0133 0.005843 0.000501       2.52954118
 3 27 12   0.0133 0.005843 0.000584       2.52954386
 3 27 13   0.0133 0.005843 0.000681       2.52954699
 3 27 14   0.0133 0.005843 0.000794       2.52955063
 3 27 15   0.0133 0.005843 0.000926       2.52955488
 3 27 16   0.0133 0.005843 0.001080       2.52955983
 3 27 17   0.0133 0.005843 0.001259       2.52956560
 3 27 18   0.0133 0.005843 0.001468       2.52957232
 3 27 19   0.0133 0.005843 0.001711       2.52958016
 3 27 20   0.0133 0.005843 0.001995       2.52958930
 3 27 21   0.0133 0.005843 0.002326       2.52959995
 3 27 22   0.0133 0.005843 0.002712       2.52961236
 3 27 23   0.0133 0.005843 0.003162       2.52962682
 3 27 24   0.0133 0.005843 0.003687       2.52964367
 3 27 25   0.0133 0.005843 0.004299       2.52966331
 3 27 26   0.0133 0.005843 0.005012       2.52968618
 3 27 27   0.0133 0.005843 0.005843       2.52972182
 3 27 28   0.0133 0.005843 0.006813       2.52975345
 3 27 29   0.0133 0.005843 0.007943       2.52979028
 3 27 30   0.0133 0.005843 0.009261       2.52983289
 3 27 31   0.0133 0.005843 0.010798       2.52988278
 3 27 32   0.0133 0.005843 0.012589       2.52997982
 3 27 33   0.0133 0.005843 0.014678       2.53005570
 3 27 34   0.0133 0.005843 0.017113       2.53014395
 3 27 35   0.0133 0.005843 0.019953       2.53024668
 3 27 36   0.0133 0.005843 0.023263       2.53036590
 3 27 37   0.0133 0.005843 0.027123       2.53055233
 3 27 38   0.0133 0.005843 0.031623       2.53071867
 3 27 39   0.0133 0.005843 0.036869       2.53090724
 3 27 40   0.0133 0.005843 0.042987       2.53112836
 3 27 41   0.0133 0.005843 0.050119       2.53138567
 3 27 42   0.0133 0.005843 0.058434       2.53147721
 3 27 43   0.0133 0.005843 0.068129       2.53178541
 3 27 44   0.0133 0.005843 0.079433       2.53213379
 3 27 45   0.0133 0.005843 0.092612       2.53248059
 3 27 46   0.0133 0.005843 0.107978       2.53296359
 3 27 47   0.0133 0.005843 0.125893       2.53360972
 3 27 48   0.0133 0.005843 0.146780       2.53443880
 3 27 49   0.0133 0.005843 0.171133       2.53539562
 3 27 50   0.0133 0.005843 0.199526       2.53649331
 3 27 51   0.0133 0.005843 0.232631       2.53765357
 3 27 52   0.0133 0.005843 0.271227       2.53872001
 3 27 53   0.0133 0.005843 0.316228       2.54009271
 3 27 54   0.0133 0.005843 0.368695       2.54163793
 3 27 55   0.0133 0.005843 0.429866       2.54307416
 3 27 56   0.0133 0.005843 0.501187       2.54449826
 3 27 57   0.0133 0.005843 0.584341       2.54593210
 3 27 58   0.0133 0.005843 0.681292       2.54726702
 3 27 59   0.0133 0.005843 0.794328       2.54841612
 3 27 60   0.0133 0.005843 0.926119       2.54900088
 3 28  1   0.0133 0.006813 0.000108       2.52951892
 3 28  2   0.0133 0.006813 0.000126       2.52951953
 3 28  3   0.0133 0.006813 0.000147       2.52952025
 3 28  4   0.0133 0.006813 0.000171       2.52952108
 3 28  5   0.0133 0.006813 0.000200       2.52952205
 3 28  6   0.0133 0.006813 0.000233       2.52952318
 3 28  7   0.0133 0.006813 0.000271       2.52952450
 3 28  8   0.0133 0.006813 0.000316       2.52952603
 3 28  9   0.0133 0.006813 0.000369       2.52952783
 3 28 10   0.0133 0.006813 0.000430       2.52952992
 3 28 11   0.0133 0.006813 0.000501       2.52953235
 3 28 12   0.0133 0.006813 0.000584       2.52953519
 3 28 13   0.0133 0.006813 0.000681       2.52953850
 3 28 14   0.0133 0.006813 0.000794       2.52954236
 3 28 15   0.0133 0.006813 0.000926       2.52954686
 3 28 16   0.0133 0.006813 0.001080       2.52955211
 3 28 17   0.0133 0.006813 0.001259       2.52955822
 3 28 18   0.0133 0.006813 0.001468       2.52956535
 3 28 19   0.0133 0.006813 0.001711       2.52957365
 3 28 20   0.0133 0.006813 0.001995       2.52958334
 3 28 21   0.0133 0.006813 0.002326       2.52959462
 3 28 22   0.0133 0.006813 0.002712       2.52960777
 3 28 23   0.0133 0.006813 0.003162       2.52962310
 3 28 24   0.0133 0.006813 0.003687       2.52964095
 3 28 25   0.0133 0.006813 0.004299       2.52966176
 3 28 26   0.0133 0.006813 0.005012       2.52969499
 3 28 27   0.0133 0.006813 0.005843       2.52972383
 3 28 28   0.0133 0.006813 0.006813       2.52975742
 3 28 29   0.0133 0.006813 0.007943       2.52979627
 3 28 30   0.0133 0.006813 0.009261       2.52984180
 3 28 31   0.0133 0.006813 0.010798       2.52993374
 3 28 32   0.0133 0.006813 0.012589       2.53000376
 3 28 33   0.0133 0.006813 0.014678       2.53008525
 3 28 34   0.0133 0.006813 0.017113       2.53018017
 3 28 35   0.0133 0.006813 0.019953       2.53029038
 3 28 36   0.0133 0.006813 0.023263       2.53046644
 3 28 37   0.0133 0.006813 0.027123       2.53062092
 3 28 38   0.0133 0.006813 0.031623       2.53079595
 3 28 39   0.0133 0.006813 0.036869       2.53100164
 3 28 40   0.0133 0.006813 0.042987       2.53124148
 3 28 41   0.0133 0.006813 0.050119       2.53131355
 3 28 42   0.0133 0.006813 0.058434       2.53159979
 3 28 43   0.0133 0.006813 0.068129       2.53192384
 3 28 44   0.0133 0.006813 0.079433       2.53224402
 3 28 45   0.0133 0.006813 0.092612       2.53269833
 3 28 46   0.0133 0.006813 0.107978       2.53331292
 3 28 47   0.0133 0.006813 0.125893       2.53411093
 3 28 48   0.0133 0.006813 0.146780       2.53503747
 3 28 49   0.0133 0.006813 0.171133       2.53610800
 3 28 50   0.0133 0.006813 0.199526       2.53724800
 3 28 51   0.0133 0.006813 0.232631       2.53830572
 3 28 52   0.0133 0.006813 0.271227       2.53968854
 3 28 53   0.0133 0.006813 0.316228       2.54127320
 3 28 54   0.0133 0.006813 0.368695       2.54279499
 3 28 55   0.0133 0.006813 0.429866       2.54436876
 3 28 56   0.0133 0.006813 0.501187       2.54604712
 3 28 57   0.0133 0.006813 0.584341       2.54776221
 3 28 58   0.0133 0.006813 0.681292       2.54948383
 3 28 59   0.0133 0.006813 0.794328       2.55091154
 3 28 60   0.0133 0.006813 0.926119       2.55192431
 3 29  1   0.0133 0.007943 0.000108       2.52950777
 3 29  2   0.0133 0.007943 0.000126       2.52950842
 3 29  3   0.0133 0.007943 0.000147       2.52950918
 3 29  4   0.0133 0.007943 0.000171       2.52951007
 3 29  5   0.0133 0.007943 0.000200       2.52951110
 3 29  6   0.0133 0.007943 0.000233       2.52951231
 3 29  7   0.0133 0.007943 0.000271       2.52951371
 3 29  8   0.0133 0.007943 0.000316       2.52951535
 3 29  9   0.0133 0.007943 0.000369       2.52951726
 3 29 10   0.0133 0.007943 0.000430       2.52951948
 3 29 11   0.0133 0.007943 0.000501       2.52952208
 3 29 12   0.0133 0.007943 0.000584       2.52952511
 3 29 13   0.0133 0.007943 0.000681       2.52952863
 3 29 14   0.0133 0.007943 0.000794       2.52953274
 3 29 15   0.0133 0.007943 0.000926       2.52953754
 3 29 16   0.0133 0.007943 0.001080       2.52954312
 3 29 17   0.0133 0.007943 0.001259       2.52954964
 3 29 18   0.0133 0.007943 0.001468       2.52955723
 3 29 19   0.0133 0.007943 0.001711       2.52956608
 3 29 20   0.0133 0.007943 0.001995       2.52957640
 3 29 21   0.0133 0.007943 0.002326       2.52958842
 3 29 22   0.0133 0.007943 0.002712       2.52960243
 3 29 23   0.0133 0.007943 0.003162       2.52961876
 3 29 24   0.0133 0.007943 0.003687       2.52963779
 3 29 25   0.0133 0.007943 0.004299       2.52966895
 3 29 26   0.0133 0.007943 0.005012       2.52969538
 3 29 27   0.0133 0.007943 0.005843       2.52972618
 3 29 28   0.0133 0.007943 0.006813       2.52976178
 3 29 29   0.0133 0.007943 0.007943       2.52980355
 3 29 30   0.0133 0.007943 0.009261       2.52989105
 3 29 31   0.0133 0.007943 0.010798       2.52995601
 3 29 32   0.0133 0.007943 0.012589       2.53003162
 3 29 33   0.0133 0.007943 0.014678       2.53011976
 3 29 34   0.0133 0.007943 0.017113       2.53022215
 3 29 35   0.0133 0.007943 0.019953       2.53038915
 3 29 36   0.0133 0.007943 0.023263       2.53053325
 3 29 37   0.0133 0.007943 0.027123       2.53069641
 3 29 38   0.0133 0.007943 0.031623       2.53088851
 3 29 39   0.0133 0.007943 0.036869       2.53111289
 3 29 40   0.0133 0.007943 0.042987       2.53116768
 3 29 41   0.0133 0.007943 0.050119       2.53143422
 3 29 42   0.0133 0.007943 0.058434       2.53173625
 3 29 43   0.0133 0.007943 0.068129       2.53203203
 3 29 44   0.0133 0.007943 0.079433       2.53245962
 3 29 45   0.0133 0.007943 0.092612       2.53304389
 3 29 46   0.0133 0.007943 0.107978       2.53381132
 3 29 47   0.0133 0.007943 0.125893       2.53470653
 3 29 48   0.0133 0.007943 0.146780       2.53574652
 3 29 49   0.0133 0.007943 0.171133       2.53685949
 3 29 50   0.0133 0.007943 0.199526       2.53789653
 3 29 51   0.0133 0.007943 0.232631       2.53927010
 3 29 52   0.0133 0.007943 0.271227       2.54086416
 3 29 53   0.0133 0.007943 0.316228       2.54242673
 3 29 54   0.0133 0.007943 0.368695       2.54408402
 3 29 55   0.0133 0.007943 0.429866       2.54591121
 3 29 56   0.0133 0.007943 0.501187       2.54786973
 3 29 57   0.0133 0.007943 0.584341       2.54997031
 3 29 58   0.0133 0.007943 0.681292       2.55196927
 3 29 59   0.0133 0.007943 0.794328       2.55382343
 3 29 60   0.0133 0.007943 0.926119       2.55571445
 3 30  1   0.0133 0.009261 0.000108       2.52949480
 3 30  2   0.0133 0.009261 0.000126       2.52949550
 3 30  3   0.0133 0.009261 0.000147       2.52949632
 3 30  4   0.0133 0.009261 0.000171       2.52949727
 3 30  5   0.0133 0.009261 0.000200       2.52949837
 3 30  6   0.0133 0.009261 0.000233       2.52949966
 3 30  7   0.0133 0.009261 0.000271       2.52950117
 3 30  8   0.0133 0.009261 0.000316       2.52950292
 3 30  9   0.0133 0.009261 0.000369       2.52950497
 3 30 10   0.0133 0.009261 0.000430       2.52950735
 3 30 11   0.0133 0.009261 0.000501       2.52951013
 3 30 12   0.0133 0.009261 0.000584       2.52951337
 3 30 13   0.0133 0.009261 0.000681       2.52951715
 3 30 14   0.0133 0.009261 0.000794       2.52952156
 3 30 15   0.0133 0.009261 0.000926       2.52952669
 3 30 16   0.0133 0.009261 0.001080       2.52953268
 3 30 17   0.0133 0.009261 0.001259       2.52953966
 3 30 18   0.0133 0.009261 0.001468       2.52954779
 3 30 19   0.0133 0.009261 0.001711       2.52955727
 3 30 20   0.0133 0.009261 0.001995       2.52956833
 3 30 21   0.0133 0.009261 0.002326       2.52958121
 3 30 22   0.0133 0.009261 0.002712       2.52959622
 3 30 23   0.0133 0.009261 0.003162       2.52961372
 3 30 24   0.0133 0.009261 0.003687       2.52964309
 3 30 25   0.0133 0.009261 0.004299       2.52966745
 3 30 26   0.0133 0.009261 0.005012       2.52969584
 3 30 27   0.0133 0.009261 0.005843       2.52972864
 3 30 28   0.0133 0.009261 0.006813       2.52976715
 3 30 29   0.0133 0.009261 0.007943       2.52985082
 3 30 30   0.0133 0.009261 0.009261       2.52991138
 3 30 31   0.0133 0.009261 0.010798       2.52998191
 3 30 32   0.0133 0.009261 0.012589       2.53006416
 3 30 33   0.0133 0.009261 0.014678       2.53015975
 3 30 34   0.0133 0.009261 0.017113       2.53031885
 3 30 35   0.0133 0.009261 0.019953       2.53045390
 3 30 36   0.0133 0.009261 0.023263       2.53060666
 3 30 37   0.0133 0.009261 0.027123       2.53078684
 3 30 38   0.0133 0.009261 0.031623       2.53099758
 3 30 39   0.0133 0.009261 0.036869       2.53103714
 3 30 40   0.0133 0.009261 0.042987       2.53128614
 3 30 41   0.0133 0.009261 0.050119       2.53156841
 3 30 42   0.0133 0.009261 0.058434       2.53184211
 3 30 43   0.0133 0.009261 0.068129       2.53224519
 3 30 44   0.0133 0.009261 0.079433       2.53280082
 3 30 45   0.0133 0.009261 0.092612       2.53353905
 3 30 46   0.0133 0.009261 0.107978       2.53440338
 3 30 47   0.0133 0.009261 0.125893       2.53541178
 3 30 48   0.0133 0.009261 0.146780       2.53649438
 3 30 49   0.0133 0.009261 0.171133       2.53750391
 3 30 50   0.0133 0.009261 0.199526       2.53885598
 3 30 51   0.0133 0.009261 0.232631       2.54044023
 3 30 52   0.0133 0.009261 0.271227       2.54201383
 3 30 53   0.0133 0.009261 0.316228       2.54370961
 3 30 54   0.0133 0.009261 0.368695       2.54561943
 3 30 55   0.0133 0.009261 0.429866       2.54772559
 3 30 56   0.0133 0.009261 0.501187       2.55006827
 3 30 57   0.0133 0.009261 0.584341       2.55244483
 3 30 58   0.0133 0.009261 0.681292       2.55486848
 3 30 59   0.0133 0.009261 0.794328       2.55759580
 3 30 60   0.0133 0.009261 0.926119       2.56001590
 3 31  1   0.0133 0.010798 0.000108       2.52947973
 3 31  2   0.0133 0.010798 0.000126       2.52948048
 3 31  3   0.0133 0.010798 0.000147       2.52948136
 3 31  4   0.0133 0.010798 0.000171       2.52948238
